id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
15322;05/07/2024;3387;449;1;32.0;1;350.16;25.0
48467;2024-09-15;4677;114;10;13.0;1;4530.04;10.0
46194;18/04/2025;7;340;9;;2;1783.55;0.0
42504;2024-12-16;2098;77;1;17.0;1;83.1;40.0
59245;22 de febrero de 2025;1158;146;1;;2;2036.73;0.0
47781;15/04/2025;4322;14;15;;1;2912.37;0.0
29481;2024-12-23;71;124;10;5.0;1;6567.23;30.0
22212;16/11/2025;435;329;6;;1;79.2;0.0
15235;2025-06-07;4171;14;3;;1;3057.61;
17255;03/08/2025;4238;52;9;31.0;1;771.23;25.0
7408;16/08/2024;3906;201;4;;1;2206.46;0.0
21693;2025-12-20;4347;357;2;11.0;1;991.49;35.0
45313;22/12/2025;4471;429;14;11.0;2;2039.8;35.0
18102;06/10/2024;2275;177;14;;2;40.96;0.0
40082;21/12/2025;2385;56;4;11.0;1;2116.44;35.0
2649;2025-12-22;4322;62;8;11.0;1;5431.21;35.0
2587;13 de abril de 2024;1947;9;6;;1;1424.6;0.0
25288;16 de agosto de 2025;1822;158;10;;3;1304.17;0.0
29382;2025-04-16;1227;417;14;;1;751.39;0.0
19545;8 de enero de 2024;4322;122;9;18.0;1;4726.26;35.0
47097;2025-06-11;1285;342;3;;1;3643.31;0.0
11010;2024-12-29;2431;342;9;;1;3725.38;0.0
35951;2024-04-30;1419;362;2;;2;7226.97;0.0
31043;8 de enero de 2025;2078;6;14;;1;3936.31;0.0
11673;04/03/2025;1123;194;6;;2;448.0;0.0
37572;2024-03-23;4082;426;13;1.0;2;359.14;10.0
4219;2025-11-06;1597;329;12;;2;76.15;0.0
38461;14/07/2024;447;135;9;14.0;1;349.04;10.0
9796;20 de diciembre de 2025;4031;9;8;11.0;2;1265.68;35.0
30698;21 de octubre de 2024;190;40;7;26.0;1;786.53;25.0
31076;2024-12-29;127;67;4;;1;1369.05;0.0
12780;20 de marzo de 2024;4186;112;13;1.0;1;267.6;10.0
27000;15/04/2025;2425;346;15;;1;143386.698209319;0.0
9372;17 de abril de 2024;4078;261;2;;1;528.21;0.0
20141;12/07/2024;4322;426;14;32.0;1;360.07;25.0
46360;22/02/2024;4556;180;1;34.0;1;4539.67;
7379;2025-01-22;3819;487;14;;1;106.48;0.0
58498;2024-12-15;719;329;14;5.0;1;74.0;30.0
1755;2024-02-03;571;6;3;;2;3857.5;0.0
149;2025-12-18;3054;427;14;11.0;3;313.93;35.0
25363;2024-05-10;190;208;7;;1;1822.12;
55638;2025-01-09;198;261;3;;1;533.17;0.0
43307;10 de abril de 2024;492;126;14;;1;5227.67;0.0
38141;29/06/2025;4322;303;4;36.0;1;4184.27;30.0
54658;22 de diciembre de 2024;216;230;5;5.0;1;289.16;30.0
15546;25 de marzo de 2025;1158;9;13;22.0;2;1306.14;25.0
45916;23 de diciembre de 2025;4056;418;2;11.0;1;260.23;35.0
34382;23/11/2025;1597;232;13;10.0;2;648.48;10.0
5830;8 de febrero de 2024;3110;429;3;;1;2047.47;0.0
3771;31/10/2024;4011;342;13;;1;3733.88;0.0
28344;16/05/2024;84;426;9;;1;361.58;0.0
58638;22/04/2024;2605;336;14;;1;7439.39;0.0
42619;1 de junio de 2025;351;261;3;27.0;1;549.41;15.0
2016;28 de julio de 2025;4671;180;4;31.0;2;4694.6;25.0
5193;2024-12-23;3000;342;5;5.0;1;3629.17;30.0
59521;2025-07-03;4525;426;13;36.0;2;354.43;30.0
56510;2024-12-25;4478;217;14;;1;3477.05;0.0
38525;03/04/2024;3700;426;15;2.0;2;344.33;20.0
33372;2025-11-30;606;253;15;;1;139.43;0.0
38098;27/03/2024;4469;452;15;;2;2210.57;
55291;2025-12-03;4792;153;8;30.0;1;1405.12;10.0
866;05/11/2024;2720;385;7;;1;365.59;0.0
53191;29/11/2024;1245;426;9;4.0;1;311.84;15.0
23397;2024-03-29;516;268;13;;2;520.03;0.0
50995;2024-03-20;2213;138;6;1.0;1;2047.42;10.0
4478;1 de marzo de 2025;702;26;14;;2;1386.14;0.0
58042;2025-03-22;1967;60;12;7.0;1;561.65;25.0
55633;26/10/2025;1741;406;13;21.0;1;2423.81;10.0
16866;2025-11-28;4243;337;3;39.0;1;338.42;25.0
32886;17/12/2024;1526;386;14;17.0;1;4091.0;40.0
43989;2024-03-28;4645;3;4;;1;4752.9;0.0
37599;30/12/2025;1746;99;1;;1;79.48;0.0
4508;24/12/2025;658;208;6;11.0;1;1972.88;35.0
5345;2025-11-26;1850;253;13;39.0;2;140.89;25.0
21587;8 de abril de 2024;3850;342;10;;1;3538.13;0.0
353;29/10/2025;3229;44;10;;2;593.07;0.0
48085;24 de abril de 2024;4503;20;7;;1;2190.2;0.0
4461;2025-06-02;435;6;13;27.0;3;4150.81;15.0
45566;07/03/2024;4733;337;14;;3;369.06;0.0
17158;2024-12-31;2099;46;10;;1;569.76;0.0
48224;2025-10-27;4478;353;4;;1;540.12;0.0
54454;2024-08-19;4673;388;11;;1;481.38;
3874;24/09/2025;1814;429;8;;1;1862.97;0.0
180;6 de agosto de 2024;4007;319;5;;1;6026.13;0.0
12639;26 de diciembre de 2024;3553;67;8;;1;1491.55;0.0
24545;2024-03-29;1507;253;14;;1;137.21;0.0
26755;2025-12-28;3830;44;14;;1;614.8;0.0
21178;31/05/2025;4037;344;9;27.0;3;4532.26;15.0
7437;2025-11-19;4171;329;9;;1;70.67;0.0
50395;2025-12-26;169;27;2;;1;97.82;0.0
5959;09/10/2025;4818;253;2;38.0;1;136.0;
14111;2024-09-14;2669;253;15;13.0;1;149.08;10.0
34569;22/10/2024;1264;208;10;3.0;1;1863.87;20.0
365;18 de agosto de 2024;3429;139;3;;1;2815.4;0.0
14649;13/12/2025;4011;79;1;11.0;3;336.81;35.0
15083;2025-07-12;4486;99;3;29.0;1;76.83;25.0
32032;17/12/2025;447;208;6;11.0;1;1957.43;35.0
6039;2 de enero de 2024;3071;302;14;18.0;1;2287.33;35.0
8222;2025-12-30;4507;208;15;;2;1869.66;0.0
59782;2025-01-30;2649;3;2;;2;4849.31;0.0
13896;19/03/2025;502;426;14;7.0;2;359.41;25.0
32346;2024-05-20;931;152;10;;1;133.24;
2802;26/03/2024;1194;46;1;;2;593.85;0.0
50541;2025-05-27;752;423;4;27.0;1;1464.77;15.0
35691;2025-01-13;4503;46;15;;1;582.22;0.0
57344;2024-05-13;1342;208;2;;1;1944.05;0.0
12857;03/04/2025;1822;229;14;8.0;1;467.93;40.0
59429;17/12/2025;1897;337;8;11.0;1;367.3;35.0
24854;2025-02-02;4486;342;6;;2;3682.03;0.0
56067;2024-10-31;329;272;11;;3;91.66;0.0
1246;2024-12-22;999;418;3;5.0;1;235.1;30.0
22746;2025-02-23;1194;337;9;;3;353.28;
20922;2024-03-19;3709;429;3;1.0;1;1952.61;10.0
13747;2025-01-05;3916;180;15;;2;4912.06;0.0
30616;2024-12-08;3483;373;7;5.0;1;320.04;30.0
36822;4 de mayo de 2025;3348;248;6;;1;416.55;0.0
38700;25/03/2024;3454;423;6;;430;1595.93;0.0
3240;01/07/2024;1251;100;7;;3;2649.69;0.0
32877;02/12/2025;1287;435;8;11.0;2;293.16;35.0
55888;30/07/2024;3045;67;4;;2;1349.99;0.0
16151;2024-07-04;2718;342;4;;1;3639.9;0.0
31101;26 de octubre de 2025;1158;9;10;21.0;1;1430.14;10.0
50978;2024-12-22;1226;429;7;5.0;3;2001.68;30.0
51747;3 de octubre de 2025;4503;435;11;;1;319.53;0.0
14729;09/09/2025;2876;449;9;;1;339.97;0.0
18159;09/03/2024;1605;353;13;;1;582.89;
55778;09/08/2025;2819;402;7;;1;3899.74;0.0
6476;2025-02-11;2694;435;13;;1;289.61;0.0
11320;2024-10-19;2228;254;8;26.0;1;588.92;25.0
50369;16/04/2025;662;140;7;;1;1158.9;0.0
22229;27/07/2024;1678;253;11;6.0;1;149.16;35.0
36303;27 de junio de 2024;4491;180;9;;1;4902.39;0.0
4395;18/03/2025;2928;426;1;7.0;1;361.8;25.0
22258;24/10/2025;4599;342;14;21.0;2;3636.17;10.0
44099;2025-10-28;323;342;1;;3;3918.38;0.0
47735;2024-09-12;451;426;14;;1;310.43;0.0
58479;2024-03-29;447;342;1;;1;4035.0;0.0
23196;2024-02-22;2664;90;11;34.0;2;76.36;20.0
20775;1 de agosto de 2024;3667;261;8;;1;517.07;0.0
20733;14 de septiembre de 2024;2146;180;10;13.0;2;4514.95;10.0
3568;01/12/2024;3131;426;15;5.0;1;359.54;30.0
49027;15 de octubre de 2024;3045;100;13;3.0;1;2684.55;20.0
40202;2024-02-28;4248;9;15;;1;1451.63;0.0
49522;22 de diciembre de 2024;1845;322;6;5.0;1;40.8;30.0
51739;2024-05-07;2557;9;6;;3;1297.79;0.0
25735;15/01/2025;3192;46;4;;3;548.35;0.0
21535;2024-12-15;3830;269;8;5.0;1;2385.56;
11318;25 de noviembre de 2025;955;313;13;39.0;1;3353.26;25.0
38263;29 de septiembre de 2024;4891;253;10;;1;128.86;0.0
57675;19/04/2025;1117;386;7;;1;4017.46;0.0
17358;2024-11-28;2269;253;3;4.0;2;149.5;15.0
37068;29 de noviembre de 2025;4545;27;4;39.0;1;85.26;25.0
59832;2024-12-16;3743;435;4;5.0;1;328.41;30.0
38641;2024-04-23;3078;101;11;;1;696.24;0.0
37607;3 de septiembre de 2024;1005;99;11;19.0;1;74.35;15.0
40367;2024-11-23;1212;6;3;4.0;1;3934.82;15.0
23762;29/04/2024;2621;429;13;;3;1981.46;0.0
19421;05/06/2024;4394;243;8;;1;2904.32;0.0
1790;2024-11-22;4171;426;12;4.0;2;336.06;15.0
54489;2025-09-28;4163;277;15;;1;3894.0;0.0
13740;28 de mayo de 2024;3343;261;2;;2;552.47;0.0
13663;2025-09-12;4322;460;13;;1;380.23;0.0
39964;13/06/2024;4478;101;6;;1;723.72;0.0
32384;11 de junio de 2024;1546;342;6;;1;4084.37;0.0
25652;10/11/2024;2711;168;15;23.0;1;5865.81;20.0
29257;26/03/2025;3893;5;1;22.0;3;4779.72;25.0
49579;2024-12-16;2549;426;4;17.0;1;333.38;40.0
47515;2024-10-19;4307;46;13;26.0;2;624.39;25.0
40233;30/10/2024;1158;429;10;;1;1865.59;0.0
9231;2025-06-22;972;46;7;;1;558.5;0.0
56302;18 de octubre de 2024;4660;208;10;3.0;1;1791.64;20.0
39099;2025-11-22;1071;9;11;10.0;1;1316.66;10.0
11;16/09/2025;32;13;11;;1;5911.62;0.0
10840;13 de noviembre de 2025;649;9076;7;;3;1741.73;0.0
38637;23/09/2024;577;101;14;;1;749.42;0.0
8856;18/09/2025;3770;342;11;;1;3680.42;0.0
17811;16/09/2024;2913;342;11;13.0;1;3828.32;10.0
1404;26/04/2024;4608;342;14;;1;3497.13;0.0
44226;04/12/2024;3216;208;10;5.0;1;1833.68;30.0
57398;21/05/2025;1210;208;3;;1;1966.08;
53525;2025-03-22;1226;99;13;22.0;1;80.2;25.0
54563;02/01/2025;1032;342;1;;1;3948.94;0.0
31959;16/03/2024;733;201;5;;2;2121.76;0.0
48231;2025-10-09;2379;146;13;38.0;1;1953.91;20.0
10586;2025-09-27;3405;232;9;;1;684.08;0.0
49871;2025-03-27;1777;349;9;22.0;1;963.16;25.0
53926;16/07/2024;2078;208;7;14.0;1;1704.9;10.0
2432;2024-07-11;4004;46;13;32.0;3;566.83;25.0
8516;25 de abril de 2025;2466;388;2;;3;496.86;0.0
34113;22/04/2025;3733;435;10;16.0;1;301.76;15.0
22621;2025-04-24;2557;9;10;16.0;2;1372.15;15.0
373;2024-03-10;697;449;14;;2;342.14;0.0
48575;2024-04-27;919;67;15;;1;1428.62;0.0
910;16/02/2025;4142;180;11;;2;5086.99;0.0
14916;26/12/2025;571;253;14;;1;143.56;0.0
56359;2024-04-24;4032;87;4;;1;1704.69;0.0
50802;2025-01-08;112;194;5;;1;420.91;0.0
2403;20 de diciembre de 2025;900;290;12;11.0;1;2675.83;35.0
43082;21/06/2025;312;153;10;37.0;1;1425.12;15.0
32162;12/09/2025;1535;302;13;;1;2140.7;0.0
28744;05/12/2025;2553;132;10;30.0;2;222.24;10.0
11663;2024-05-22;308;201;12;;2;1944.85;0.0
21687;2024-03-18;3054;353;15;1.0;3;540.5;10.0
39535;02/12/2024;996;497;13;5.0;1;1902.38;30.0
11416;2025-04-02;2869;426;11;8.0;2;363.75;40.0
34013;12 de julio de 2024;3673;9;5;32.0;3;1439.72;25.0
1196;30 de abril de 2024;3810;40;6;;2;840.6;0.0
35759;21 de diciembre de 2024;3780;208;13;5.0;1;1901.88;30.0
29903;2024-12-29;1290;67;7;;1;1416.63;0.0
15705;26 de agosto de 2025;3001;452;8;;2;2387.51;0.0
257;2025-12-23;2232;232;14;11.0;1;709.34;35.0
16366;25/05/2025;447;234;12;25.0;1;5303.42;40.0
8206;29 de noviembre de 2024;2542;240;13;4.0;1;199.42;15.0
1410;30/07/2025;4478;248;3;15.0;1;417.4;40.0
39811;15/07/2025;4322;9;2;29.0;1;1462.31;25.0
47538;20/03/2024;1847;208;7;1.0;1;1815.31;10.0
20062;2024-12-15;2621;426;4;17.0;3;357.6;40.0
4726;2024-08-21;1878;388;12;;2;517.49;0.0
56670;2024-10-27;1271;342;1;;1;3697.75;0.0
24723;06/08/2024;4975;402;4;;1;3422.25;0.0
25193;28/01/2024;246;426;1;;1;323.12;0.0
58952;20/03/2024;2108;232;2;1.0;1;618.45;10.0
29509;31/05/2025;3754;6;10;27.0;1;4374.34;15.0
10056;22/11/2024;2269;342;11;4.0;2;3657.17;15.0
28953;07/05/2024;1771;426;3;;2;337.32;0.0
51256;26 de enero de 2024;1226;261;9;35.0;1;485.59;10.0
4785;28 de diciembre de 2025;447;66;14;;3;566.02;0.0
13664;04/05/2025;2332;370;5;;1;3352.7;0.0
7523;28/12/2024;4171;9;6;;1;1430.76;0.0
9305;14 de agosto de 2025;1797;217;15;;1;3014.12;0.0
15871;2025-05-15;3906;70;14;;1;4006.86;0.0
1726;24 de octubre de 2024;3862;230;13;26.0;1;257.59;25.0
52705;15 de marzo de 2024;3648;107;13;;1;2138.07;0.0
56610;08/06/2025;900;426;13;;1;311.35;0.0
21824;20/07/2024;3754;342;2;6.0;1;3643.56;
21515;25/04/2024;1601;450;15;;1;4579.62;0.0
5913;2024-10-28;3643;342;6;;1;3832.63;0.0
57884;20 de abril de 2024;4503;342;8;;1;3937.9;0.0
24844;08/05/2025;4701;305;1;;1;673.5;0.0
56098;27 de abril de 2024;2749;129;15;;2;605.87;0.0
13887;2025-12-19;982;153;4;11.0;1;1409.75;35.0
50849;2025-09-29;4469;332;13;28.0;1;1022.14;10.0
38380;2025-09-05;683;208;15;;1;1911.87;0.0
22892;2025-12-28;198;48;12;;3;599.46;
25965;2025-04-16;4267;360;6;;1;394.76;0.0
57510;2025-04-11;484;141;4;;1;2476.29;0.0
50502;2025-08-04;4511;293;4;31.0;2;5344.05;25.0
52290;03/08/2025;815;194;5;15.0;1;436.09;40.0
1380;2025-02-27;472;342;8;40.0;2;4055.8;20.0
7690;2025-10-11;827;362;3;38.0;1;7803.71;
3689;5 de marzo de 2025;3528;180;9;;1;4995.42;0.0
28288;12/02/2025;4610;272;13;;1;89.77;0.0
22259;23/06/2025;3850;74;15;;1;29.62;0.0
28068;08/12/2024;1210;337;12;5.0;1;363.58;30.0
10436;20 de septiembre de 2025;3850;346;14;20.0;1;3774.31;35.0
34414;2025-12-20;2850;417;7;11.0;1;688.82;35.0
15660;11/01/2025;3276;208;14;;1;1859.64;0.0
36559;2025-12-18;1226;435;8;11.0;1;284.33;35.0
41581;2024-05-06;1425;426;8;;1;338.68;0.0
16183;2024-10-24;1453;435;11;26.0;1;299.46;25.0
653;2025-11-23;638;115;9;39.0;1;5211.8;25.0
59792;2024-05-29;4701;449;14;;1;322.73;0.0
44434;22/06/2024;1329;342;14;;3;3968.7;0.0
24257;23/12/2025;1256;342;13;11.0;1;3623.34;35.0
3622;2024-03-28;1813;180;4;;1;5086.5;0.0
5329;19/03/2025;4932;426;10;7.0;1;324.48;25.0
7220;04/01/2024;1847;136;1;18.0;1;201.95;35.0
57358;24/12/2024;4322;20;4;5.0;2;2247.75;30.0
49445;2024-04-17;3025;426;2;;2;334.75;0.0
11163;2024-07-24;2674;171;11;6.0;1;737.92;35.0
13;24 de marzo de 2024;2972;362;3;1.0;2;7876.38;10.0
6153;19/01/2025;2793;500;7;;1;405.47;0.0
11664;23/12/2025;3610;11;5;11.0;2;1494.17;35.0
2811;2 de diciembre de 2024;3751;253;2;5.0;3;135.4;30.0
26903;13/03/2024;2071;427;11;;1;330.73;0.0
59914;4 de octubre de 2025;2037;208;13;;1;1753.46;0.0
35458;18/10/2024;149;305;5;26.0;2;660.96;25.0
11162;2025-02-24;2868;274;12;40.0;1;1165.12;20.0
46247;2024-03-21;3937;435;1;1.0;1;323.53;10.0
27270;2024-08-28;2120;208;8;;2;1735.27;0.0
45385;2025-07-16;2037;296;13;29.0;1;3952.29;25.0
42627;21/06/2025;1158;9;1;37.0;1;1425.7;
30629;15/04/2024;447;233;10;;1;758.82;0.0
44564;2024-12-23;2484;460;8;5.0;1;409.25;30.0
58407;2 de mayo de 2024;1027;452;14;;1;2321.04;0.0
12364;2025-08-03;447;392;9;31.0;1;145.93;25.0
58093;2024-09-29;3401;87;2;;1;1828.37;0.0
1507;2 de julio de 2024;1967;322;13;;1;39.28;0.0
37135;23/12/2024;2584;208;9;5.0;1;1952.45;30.0
43357;27/03/2025;4469;342;12;22.0;1;3787.49;25.0
29048;25/11/2024;647;460;6;4.0;1;407.67;15.0
47161;2024-11-19;3683;11;4;;2;1645.96;0.0
34899;16/01/2025;1923;46;3;;2;553.28;0.0
50753;04/03/2025;4993;171;13;;2;706.24;0.0
34417;23/09/2024;3421;99;11;;2;78.95;
21275;20/04/2025;447;337;8;;1;364.86;0.0
15929;2024-04-03;681;342;15;2.0;2;3852.73;20.0
6767;19/03/2025;1320;115;3;7.0;1;5119.37;25.0
38375;2025-04-26;2693;36;3;;1;1962.76;0.0
36913;2024-12-23;4078;229;14;5.0;1;420.81;30.0
40970;18/06/2025;4454;342;13;37.0;2;3954.65;15.0
59280;22/11/2024;3935;9;5;4.0;1;1426.51;15.0
47599;21/11/2024;2165;9;1;;3;1434.71;0.0
42706;2025-07-22;3456;342;7;12.0;1;3867.23;35.0
46372;2024-01-05;1335;122;10;18.0;1;4272.36;35.0
59039;21/01/2025;931;342;12;;1;3761.75;0.0
45366;24/04/2025;4503;275;8;16.0;2;3388.44;15.0
21606;28/01/2025;4486;153;1;;1;1482.33;
19094;7 de septiembre de 2025;3937;426;11;;3;328.05;0.0
51115;14 de julio de 2025;982;204;8;29.0;1;3443.22;25.0
22287;2025-03-26;447;46;13;22.0;3;591.85;25.0
55737;24 de mayo de 2025;385;131;10;25.0;1;2541.87;40.0
14964;16/04/2025;2260;180;13;;1;4499.71;0.0
20461;2024-11-26;2557;342;15;4.0;3;3954.79;15.0
58837;2024-12-26;4866;44;14;;2;605.0;0.0
58963;2025-02-06;4171;342;15;;2;4058.53;0.0
34312;2024-11-27;4657;342;6;4.0;1;3925.98;15.0
12121;2025-08-15;1114;182;2;;1;1389.75;0.0
19511;13 de octubre de 2024;2360;185;8;;1;3588.32;0.0
3415;24/11/2024;4098;342;3;4.0;1;4087.4;15.0
47929;29/11/2025;2494;191;15;39.0;2;154.16;25.0
22370;14/03/2024;1655;426;10;;1;345.71;0.0
14409;11/12/2025;331;474;11;11.0;2;1785.13;35.0
47662;18/07/2024;4322;342;12;14.0;1;3647.68;10.0
32584;28/12/2025;3850;180;13;;1;4440.56;0.0
32801;2024-04-21;433;388;13;;1;486.92;0.0
7188;2025-08-16;4847;139;6;;1;3182.99;0.0
58053;2024-10-24;3576;9;3;26.0;1;1445.03;25.0
27714;19/05/2025;4460;191;11;;1;132.0;0.0
46931;18/03/2024;595;115;4;1.0;1;5255.89;10.0
42297;2025-09-06;1221;9;14;;2;1302.96;0.0
53804;17/12/2025;3078;366;14;11.0;1;2457.73;35.0
12214;04/01/2025;4322;342;8;;1;3753.53;0.0
58667;2024-04-27;4236;426;6;;1;349.67;0.0
22685;29/03/2025;3525;412;13;22.0;1;130.23;25.0
17324;26/10/2025;468;342;13;21.0;1;3631.34;10.0
18681;9 de agosto de 2025;385;27;14;;2;91.65;0.0
17326;2024-06-28;2315;46;14;;1;549.15;0.0
30784;26 de mayo de 2024;2970;166;2;;1;1098.61;0.0
8750;2024-02-26;327;426;1;34.0;2;312.0;20.0
33514;25/03/2024;1585;417;13;;1;721.22;0.0
4084;2025-05-21;4082;460;14;;1;412.7;0.0
21775;14 de abril de 2024;717;346;10;;3;4079.41;0.0
27847;22 de marzo de 2025;1200;340;2;7.0;1;1572.74;25.0
21967;2024-12-14;999;180;3;17.0;3;4863.71;40.0
35646;18/03/2024;3687;147;15;1.0;1;245.66;10.0
53059;2024-12-20;2744;208;10;5.0;1;1833.63;30.0
42702;18/01/2024;379;181;12;33.0;2;106.14;10.0
54942;09/10/2024;132;215;4;;1;665.09;0.0
2652;22/12/2025;4322;6;8;11.0;2;4398.62;35.0
38143;18/10/2025;1710;356;8;9.0;2;466.28;
21330;2024-12-30;708;342;15;;1;3516.37;0.0
22031;25 de abril de 2024;2664;239;3;;2;2786.63;0.0
11596;2025-11-25;2728;429;9;39.0;3;1863.14;25.0
18206;2025-04-29;4657;342;2;;1;3647.0;0.0
1313;12 de septiembre de 2025;1663;426;13;;2;327.04;0.0
561;21/01/2025;4820;435;15;;1;312.6;0.0
7147;2024-12-13;4503;254;5;17.0;2;570.4;40.0
33726;2025-11-24;2876;205;7;10.0;1;1196.26;10.0
34879;15/11/2024;1294;417;13;23.0;1;773.41;20.0
37877;29/03/2025;2313;185;8;22.0;2;3275.64;25.0
39995;2025-10-12;13;386;6;38.0;1;3856.92;20.0
40400;16 de julio de 2025;1518;46;6;29.0;1;586.59;25.0
31760;13/01/2025;2728;9;5;;1;1358.75;0.0
5388;2025-09-15;1146;90;1;;3;77.25;0.0
58082;2024-03-05;447;452;15;;3;2381.33;0.0
59737;17 de marzo de 2024;293;67;7;;3;1363.08;0.0
43272;2025-12-08;4778;429;15;11.0;1;1801.41;35.0
49348;31/07/2024;4545;474;4;;1;2013.13;0.0
13536;2025-11-28;447;208;10;10.0;2;1965.98;10.0
43729;6 de diciembre de 2024;4164;426;11;5.0;2;331.95;30.0
56360;24/04/2024;4032;426;4;;1;325.76;0.0
41616;2025-04-09;4568;361;13;;2;107.06;0.0
45680;2025-04-03;3192;183;8;8.0;1;2167.03;40.0
58383;2025-10-24;494;9;5;21.0;1;1405.95;10.0
55650;2024-05-18;447;426;8;;1;311.27;0.0
11198;2025-04-08;4515;180;1;;1;5080.02;0.0
52829;26/03/2024;1644;9;2;;2;1305.73;0.0
10392;2025-12-01;1438;285;3;11.0;1;442.24;35.0
19345;2025-09-13;3830;373;6;;1;349.96;0.0
37409;13 de abril de 2025;560;232;13;;1;669.1;0.0
35168;26/12/2024;4652;90;10;;1;80.48;0.0
7311;2025-03-06;2180;208;1;;1;1769.1;0.0
17277;09/09/2025;3698;224;5;;1;1610.85;0.0
41102;2024-04-14;3850;147;4;;1;268.44;0.0
44769;11 de diciembre de 2025;1529;437;4;11.0;1;3764.43;35.0
46793;2024-04-28;3276;349;12;;1;885.3;0.0
7738;2024-07-04;3683;294;3;;1;1026.57;0.0
25558;15/01/2025;4161;342;1;;1;3729.4;0.0
9598;15 de diciembre de 2025;1162;99;4;11.0;1;72.11;35.0
36618;15/04/2025;579;375;4;;1;785.32;0.0
35394;01/10/2025;2107;426;14;28.0;1;312.0;10.0
33013;27/11/2025;3421;275;3;10.0;1;3658.65;10.0
11341;2024-09-12;672;164;4;;1;3943.31;0.0
30419;26 de marzo de 2025;2165;342;3;22.0;2;3604.57;
30808;27 de abril de 2025;2908;3;15;;2;4663.81;0.0
3347;2025-04-22;1535;201;12;16.0;2;1982.21;15.0
19258;2024-10-24;4879;452;5;26.0;2;2300.77;25.0
15836;31 de agosto de 2025;4081;208;14;;1;1863.37;0.0
54555;2025-04-30;2515;455;9;;1;585.14;0.0
41066;01/12/2025;1533;180;10;11.0;1;4497.49;35.0
28262;26 de noviembre de 2024;4925;282;1;4.0;1;472.25;15.0
8960;21 de mayo de 2024;664;489;14;;2;4518.26;0.0
32585;2025-10-20;1845;342;1;9.0;292;3545.32;10.0
19972;2025-07-03;4219;435;1;36.0;1;285.76;30.0
53573;7 de enero de 2024;1601;347;10;18.0;1;1243.74;35.0
54125;2024-09-30;4081;3;15;;2;5029.37;0.0
28877;05/08/2025;4219;373;9;31.0;1;346.77;25.0
23179;7 de abril de 2024;1084;243;14;2.0;1;3185.02;20.0
39420;2025-07-09;1899;313;13;;2;124521.56844574379;0.0
4948;2025-03-23;4081;435;14;22.0;1;281.27;25.0
8628;2025-04-13;3815;342;3;;1;3752.04;0.0
43221;28/10/2025;4322;426;9;;1;319.67;0.0
16219;20/08/2024;2332;27;8;;1;98.02;0.0
9968;18/04/2024;2180;189;12;;1;1884.0;0.0
49363;2025-05-30;4893;426;10;27.0;1;345.61;15.0
53081;2024-12-13;2868;342;2;17.0;1;3492.77;40.0
94;2025-02-04;2262;342;7;;2;3564.26;
21551;27/06/2024;4322;67;7;;1;1347.74;0.0
28584;29/12/2025;447;208;3;;1;1845.19;0.0
28315;2025-04-06;2227;337;9;8.0;2;335.62;40.0
39940;2024-12-30;2007;129;11;;1;584.22;0.0
6792;05/12/2024;447;417;4;5.0;1;718.24;30.0
41908;06/08/2025;620;257;9;;1;186.57;0.0
27758;28/12/2025;1602;220;3;;1;4169.18;0.0
20676;2024-10-27;2415;208;15;;2;1959.76;0.0
58263;2024-05-03;4322;500;12;;2;368.95;0.0
13451;2024-11-28;424;426;14;4.0;2;358.46;15.0
54955;23 de octubre de 2024;1601;253;7;26.0;2;140.23;25.0
40613;2024-12-05;3732;385;1;5.0;1;343.97;30.0
16332;2024-11-18;4957;426;6;;1;363.62;0.0
51785;05/01/2024;1421;453;7;18.0;3;3050.2;35.0
1886;16/03/2025;1916;342;1;;1;3583.79;0.0
56970;23/12/2025;447;429;12;11.0;1;1861.5;35.0
12787;30/12/2025;517;248;5;;2;441.03;0.0
5774;22/10/2024;165;180;2;26.0;1;4981.89;25.0
49244;02/05/2025;451;217;12;;1;3214.9;0.0
20708;24/01/2025;4060;154;1;;1;4347.74;0.0
30161;22 de noviembre de 2025;1416;198;4;10.0;1;3996.62;10.0
40959;2025-01-20;1535;191;10;;1;140.95;0.0
3;02/02/2024;4215;66;14;;1;630.58;0.0
16092;23/06/2024;539;9;13;;1;1264.23;0.0
2760;2025-07-24;114;332;6;12.0;1;953.0;35.0
54845;3 de mayo de 2025;4449;429;3;;2;1923.02;0.0
49655;24/12/2024;4153;9;7;5.0;1;1301.2;30.0
44991;29 de diciembre de 2025;541;208;14;;1;1721.01;0.0
27929;15 de octubre de 2024;677;131;7;3.0;1;2323.89;20.0
26014;2024-09-12;1447;342;8;;1;3708.82;0.0
9426;2025-03-27;2728;489;8;22.0;2;4874.59;25.0
27776;16/04/2025;3230;14;4;;1;3055.77;0.0
58431;22/11/2024;4927;458;1;4.0;3;1496.95;15.0
40618;2025-10-28;955;426;10;;3;347.31;0.0
3176;16 de agosto de 2025;2978;386;9;;1;3843.91;
26426;2024-07-03;2071;27;15;;2;88.71;0.0
11295;23/08/2024;3492;426;11;;1;313.87;0.0
48438;12/01/2024;1539;342;1;;1;4093.67;0.0
16305;18/03/2024;4647;429;13;1.0;1;1987.33;10.0
35234;27 de diciembre de 2025;595;180;13;;1;4647.55;0.0
30959;02/08/2024;3683;100;13;;1;2522.46;0.0
