id_venta,fecha,id_cliente,id_producto,id_tienda,id_promocion,cantidad,precio_unitario,descuento,importe,costo_total,margen
37252,2025-02-25,4231,449,13,40,1,336.86,20.0,269.49,206.18,63.31
53362,2024-10-27,4793,103,4,0,1,1569.33,0.0,1569.33,874.59,694.74
47994,2024-02-08,2728,208,14,0,3,1717.08,0.0,5151.24,3397.14,1754.1
9181,2024-04-08,2164,117,15,0,1,677.59,0.0,677.59,409.53,268.06
13412,2025-09-02,4322,46,8,0,1,548.95,0.0,548.95,366.2,182.75
43293,2025-03-03,863,222,4,0,1,3457.92,0.0,3457.92,2133.08,1324.84
57824,2024-06-19,2564,55,7,0,1,3662.5,0.0,3662.5,2317.62,1344.88
40003,2025-11-09,45,346,1,0,1,3820.45,0.0,3820.45,2975.86,844.59
11907,2025-12-08,1671,429,5,11,2,2061.36,35.0,2679.77,2130.48,549.29
37377,2024-06-26,3683,208,14,0,2,1880.68,0.0,3761.36,2264.76,1496.6
18618,2025-04-17,1981,349,5,0,1,895.26,0.0,895.26,565.9,329.36
57512,2025-11-04,2037,322,11,0,1,42.6,0.0,42.6,25.91,16.69
18723,2024-08-18,1132,208,14,0,1,1734.47,0.0,1734.47,1132.38,602.09
53803,2024-05-16,3847,132,10,0,1,217.09,0.0,217.09,166.71,50.38
17431,2025-09-08,447,253,2,0,1,133.62,0.0,133.62,91.34,42.28
41962,2024-05-19,695,418,11,0,3,247.18,0.0,741.54,457.2,284.34
56278,2024-01-14,4282,332,9,0,3,923.61,0.0,2770.83,2140.29,630.54
43594,2024-06-01,4861,451,4,0,1,5457.64,0.0,5457.64,4139.27,1318.37
51296,2024-03-28,3914,232,13,0,1,617.8,0.0,617.8,469.15,148.65
51469,2025-01-04,2524,185,1,0,1,3687.11,0.0,3687.11,2588.4,1098.71
15121,2024-04-19,1001,90,3,0,1,71.88,0.0,71.88,45.99,25.89
12879,2025-04-03,2430,183,15,8,1,2381.99,40.0,1429.19,1814.15,-384.96
9476,2025-12-11,3415,356,14,11,1,443.04,35.0,287.98,325.2,-37.22
57612,2025-01-11,4709,46,3,0,2,549.37,0.0,1098.74,732.4,366.34
1075,2024-03-26,2557,142,11,0,1,78.08,0.0,78.08,48.81,29.27
14261,2025-05-27,4448,115,9,27,1,5732.59,15.0,4872.7,4318.36,554.34
46586,2024-07-16,4642,491,11,14,1,1216.0,10.0,1094.4,690.44,403.96
50833,2025-03-27,447,373,15,22,1,356.24,25.0,267.18,200.29,66.89
26856,2024-10-20,1088,141,8,3,1,40783.22842291615,20.0,32626.58,1564.7,31061.88
33546,2024-08-29,35,208,6,0,1,1748.61,0.0,1748.61,1132.38,616.23
58603,2024-03-22,1354,342,9,1,2,3964.75,10.0,7136.55,5130.58,2005.97
51936,2025-07-18,2298,362,8,29,1,7905.17,25.0,5928.88,5861.79,67.09
26225,2025-04-29,4227,52,2,0,2,723.88,0.0,1447.76,1230.14,217.62
53258,2024-02-23,4011,30,3,34,3,538.38,20.0,1292.11,1269.6,22.51
9387,2025-09-11,447,208,14,0,1,1700.94,0.0,1700.94,1132.38,568.56
42322,2025-10-22,4456,46,10,0,1,616.34,0.0,616.34,366.2,250.14
46613,2024-11-26,4322,208,10,4,1,1766.22,15.0,1501.29,1132.38,368.91
53063,2024-07-17,3704,337,10,14,2,339.56,0.0,679.12,441.5,237.62
26881,2024-10-17,2050,132,1,3,1,214.94,20.0,171.95,166.71,5.24
49524,2025-10-10,502,384,4,38,1,658.4,20.0,526.72,423.05,103.67
12599,2025-07-02,3421,460,5,36,1,409.8,30.0,286.86,223.65,63.21
6084,2025-04-15,1597,426,2,0,1,360.6,0.0,360.6,242.97,117.63
25690,2024-12-20,1351,375,1,5,1,768.81,30.0,538.17,623.12,-84.95
41617,2025-04-09,4568,429,13,0,1,1773.22,0.0,1773.22,1065.24,707.98
44215,2024-11-29,121,253,15,4,1,150.21,15.0,127.68,91.34,36.34
49678,2024-04-21,3797,46,9,0,1,576.89,0.0,576.89,366.2,210.69
45882,2025-03-18,447,452,10,7,3,2358.01,25.0,5305.52,3955.56,1349.96
38659,2024-10-15,2268,9,15,3,2,1362.11,20.0,2179.38,2145.98,33.4
42148,2025-10-10,828,388,12,38,1,513.63,20.0,410.9,270.33,140.57
54778,2025-03-17,496,44,11,7,1,683.85,25.0,512.89,505.56,7.33
9188,2024-11-02,2227,406,14,0,1,2671.37,0.0,2671.37,1563.05,1108.32
43243,2024-04-14,1772,302,7,0,1,2225.83,0.0,2225.83,1367.52,858.31
41925,2024-04-05,1518,493,10,2,3,326.67,0.0,980.01,781.29,198.72
38774,2024-10-15,1536,435,12,3,1,323.07,20.0,258.46,188.77,69.69
566,2025-05-12,4322,223,4,0,2,2657.2,0.0,5314.4,3797.54,1516.86
20503,2025-03-21,348,460,6,7,1,374.49,25.0,280.87,223.65,57.22
5900,2025-06-17,2524,208,11,37,2,1794.36,15.0,3050.41,2264.76,785.65
53350,2025-03-28,4171,180,5,22,1,4501.91,25.0,3376.43,3621.93,-245.5
31569,2025-12-27,4013,342,7,0,2,3861.44,0.0,7722.88,5130.58,2592.3
13874,2024-12-19,4752,435,6,5,1,315.19,30.0,220.63,188.77,31.86
841,2024-12-21,3398,443,15,5,1,5965.71,30.0,4176.0,4316.85,-140.85
36657,2025-03-29,2762,426,6,22,1,348.77,25.0,261.58,242.97,18.61
9835,2025-05-05,2037,429,1,0,2,1786.38,0.0,3572.76,2130.48,1442.28
59133,2024-02-28,2218,180,15,0,1,4663.89,0.0,4663.89,3621.93,1041.96
40410,2024-04-29,1352,342,1,0,1,3728.95,0.0,3728.95,2565.29,1163.66
53589,2024-04-27,1572,429,7,0,1,1790.02,0.0,1790.02,1065.24,724.78
32531,2024-12-09,708,493,11,5,2,331.44,30.0,464.02,520.86,-56.84
25040,2025-12-25,982,342,13,0,1,3513.1,0.0,3513.1,2565.29,947.81
35435,2025-10-26,4322,1,9,21,1,5953.88,10.0,5358.49,3350.8,2007.69
26549,2024-12-31,4961,167,4,0,1,1333.59,0.0,1333.59,765.06,568.53
49176,2024-06-03,447,208,8,0,1,1688.82,0.0,1688.82,1132.38,556.44
12335,2024-11-17,447,320,7,23,1,5485.06,20.0,4388.05,3648.95,739.1
53987,2025-12-29,3276,208,7,0,1,1920.64,0.0,1920.64,1132.38,788.26
9342,2024-03-12,4322,216,11,0,1,3546.97,0.0,3546.97,2174.33,1372.64
12976,2024-01-26,4503,429,3,35,1,1908.45,10.0,1717.6,1065.24,652.36
36861,2025-10-22,1725,1,6,0,1,5548.4,0.0,5548.4,3350.8,2197.6
31616,2024-05-04,2669,406,14,0,1,2426.99,0.0,2426.99,1563.05,863.94
45440,2025-01-17,3186,275,15,0,3,3325.75,0.0,9977.25,6610.02,3367.23
766,2025-02-26,2165,449,6,40,1,341.09,20.0,272.87,206.18,66.69
58199,2024-06-11,2311,435,14,0,1,310.05,0.0,310.05,188.77,121.28
50661,2025-12-26,4503,342,4,0,3,3702.75,0.0,11108.25,7695.87,3412.38
44112,2025-03-23,2045,326,8,22,1,2700.45,25.0,2025.34,2199.34,-174.0
50281,2024-01-24,4701,6,13,35,1,4101.37,10.0,3691.23,3233.75,457.48
52563,2024-08-25,4669,449,4,0,1,360.33,0.0,360.33,206.18,154.15
40139,2024-11-29,2482,141,4,4,1,2529.37,15.0,2149.96,1564.7,585.26
58315,2024-11-25,4975,14,3,4,1,2828.56,15.0,2404.28,1648.58,755.7
37634,2025-12-03,494,171,8,30,2,754.31,10.0,1357.76,988.88,368.88
53361,2024-04-15,4433,412,2,0,3,127.93,0.0,383.79,218.64,165.15
2621,2024-03-21,262,363,15,1,1,214206.3208157068,10.0,192785.69,4667.79,188117.9
52762,2025-02-10,1476,9,13,0,1,1419.38,0.0,1419.38,1072.99,346.39
51500,2024-09-13,1214,107,9,0,1,2224.96,0.0,2224.96,1373.08,851.88
39478,2025-02-13,4030,67,14,0,2,1543.38,0.0,3086.76,2155.02,931.74
35795,2025-08-19,702,9,12,0,1,1346.96,0.0,1346.96,1072.99,273.97
17289,2025-01-16,3812,429,8,0,1,1930.46,0.0,1930.46,1065.24,865.22
36871,2025-12-25,1597,99,13,0,2,76.95,0.0,153.9,86.14,67.76
17683,2025-05-10,447,9,14,0,1,1337.77,0.0,1337.77,1072.99,264.78
45709,2024-11-18,1858,435,12,0,1,328.53,0.0,328.53,188.77,139.76
20126,2024-12-20,2811,392,12,5,1,146.49,30.0,102.54,112.91,-10.37
15832,2025-01-21,2218,99,5,0,1,81.4,0.0,81.4,43.07,38.33
34791,2025-07-20,4298,46,11,12,2,572.38,35.0,744.09,732.4,11.69
43345,2025-11-30,1555,435,12,0,3,318.62,0.0,955.86,566.31,389.55
18233,2024-06-28,719,208,10,0,1,1835.98,0.0,1835.98,1132.38,703.6
9386,2025-09-11,447,293,14,0,2,5534.24,0.0,11068.48,6499.38,4569.1
35454,2024-10-02,4031,342,8,0,1,3828.35,0.0,3828.35,2565.29,1263.06
57162,2024-04-22,73,194,8,0,1,448.84,0.0,448.84,276.51,172.33
32840,2025-03-12,3595,9,13,0,1,1391.5,0.0,1391.5,1072.99,318.51
33794,2025-09-28,809,208,13,0,1,1968.79,0.0,1968.79,1132.38,836.41
47483,2025-05-17,2164,201,12,0,1,2163.35,0.0,2163.35,1414.45,748.9
12752,2024-07-22,1158,27,10,6,3,85.34,35.0,166.41,173.31,-6.9
25789,2024-09-19,2584,84,2,13,3,546.7,10.0,1476.09,953.22,522.87
25035,2024-03-24,1935,337,13,1,3,330.53,10.0,892.43,662.25,230.18
30345,2024-12-11,200,429,2,5,1,1808.76,30.0,1266.13,1065.24,200.89
30653,2025-08-14,3800,426,1,0,1,316.62,0.0,316.62,242.97,73.65
13909,2025-11-09,1793,132,8,0,1,202.88,0.0,202.88,166.71,36.17
33958,2025-08-25,2292,180,6,0,1,5047.59,0.0,5047.59,3621.93,1425.66
23208,2024-12-27,1221,27,6,0,1,92.36,0.0,92.36,57.77,34.59
58605,2025-04-27,3955,357,5,0,1,1007.74,0.0,1007.74,610.62,397.12
26021,2025-05-27,734,186,15,27,2,1087.7,15.0,1849.09,1253.18,595.91
44459,2025-01-12,3919,208,9,0,1,1729.86,0.0,1729.86,1132.38,597.48
31588,2025-11-23,1793,349,15,10,1,903.55,10.0,813.2,565.9,247.3
3500,2025-03-03,4322,52,3,0,1,730.38,0.0,730.38,615.07,115.31
57917,2024-12-10,3110,375,15,5,1,766.66,30.0,536.66,623.12,-86.46
45560,2024-05-08,542,487,4,0,1,107.33,0.0,107.33,81.18,26.15
56984,2025-04-24,671,107,10,16,1,2389.16,15.0,2030.79,1373.08,657.71
35478,2024-10-27,4186,435,2,0,3,302.3,0.0,906.9,566.31,340.59
19117,2024-01-26,2133,27,7,35,1,92.19,10.0,82.97,57.77,25.2
20602,2024-03-02,4295,126,1,0,1,4974.4,0.0,4974.4,4052.59,921.81
4243,2025-03-19,4322,435,1,7,1,323.22,25.0,242.42,188.77,53.65
20345,2024-04-28,577,208,10,0,1,1758.48,0.0,1758.48,1132.38,626.1
55880,2025-11-22,3672,455,15,10,1,527.13,10.0,474.42,316.49,157.93
1360,2025-11-27,4503,147,15,39,1,265.29,25.0,198.97,169.94,29.03
12932,2025-06-02,2557,9,11,27,1,1289.32,15.0,1095.92,1072.99,22.93
42609,2024-11-29,3026,46,4,4,1,568.55,15.0,483.27,366.2,117.07
31534,2024-02-29,4065,194,13,0,2,450.28,0.0,900.56,553.02,347.54
26149,2024-09-16,3282,342,13,13,1,3500.68,10.0,3150.61,2565.29,585.32
46875,2025-02-08,604,46,14,0,1,612.56,0.0,612.56,366.2,246.36
17264,2025-10-16,602,435,14,9,1,284.21,10.0,255.79,188.77,67.02
34347,2024-08-20,1223,393,12,0,1,466.23,0.0,466.23,281.18,185.05
45173,2025-11-30,2071,90,6,0,2,75.54,0.0,151.08,91.98,59.1
23958,2025-10-12,2489,79,9,38,1,341.97,20.0,273.58,236.1,37.48
1510,2024-12-24,1927,9,13,5,1,1424.91,30.0,997.44,1072.99,-75.55
56862,2025-10-07,4503,253,1,0,1,148.66,0.0,148.66,91.34,57.32
48459,2025-04-22,447,417,5,16,1,753.68,15.0,640.63,522.75,117.88
12781,2024-07-14,1224,421,2,14,1,907.98,10.0,817.18,707.41,109.77
36881,2024-01-27,2454,208,15,0,1,1790.02,0.0,1790.02,1132.38,657.64
52785,2025-11-24,4274,180,14,10,1,4476.56,10.0,4028.9,3621.93,406.97
46711,2025-07-25,4958,435,6,12,2,286.53,35.0,372.49,377.54,-5.05
1846,2024-12-20,447,342,4,5,2,3742.1,30.0,5238.94,5130.58,108.36
27940,2024-10-15,2120,126,1,3,1,5096.3,20.0,4077.04,4052.59,24.45
12244,2024-01-16,1602,291,13,0,2,101.9,0.0,203.8,166.7,37.1
45168,2025-01-04,4080,194,15,0,1,469.05,0.0,469.05,276.51,192.54
7839,2024-12-05,1643,314,5,5,1,4388.15,30.0,3071.7,3051.16,20.54
6964,2025-12-17,4489,268,8,11,1,526.3,35.0,342.1,389.02,-46.92
27611,2024-12-22,3770,112,14,5,3,273.34,30.0,574.01,465.75,108.26
56584,2024-08-18,1006,101,11,0,1,694.47,0.0,694.47,397.09,297.38
29319,2025-09-24,4322,430,1,0,1,742.04,0.0,742.04,596.31,145.73
13770,2024-11-14,866,9,10,23,1,1261.09,20.0,1008.87,1072.99,-64.12
15701,2024-12-20,3435,342,8,5,1,3941.1,30.0,2758.77,2565.29,193.48
20285,2025-06-13,3187,201,15,0,1,2178.28,0.0,2178.28,1414.45,763.83
12003,2025-11-17,447,208,9,0,1,1910.91,0.0,1910.91,1132.38,778.53
4333,2024-08-13,933,208,3,0,3,1820.29,0.0,5460.87,3397.14,2063.73
29673,2025-08-12,2430,104,15,0,1,813.07,0.0,813.07,536.83,276.24
14368,2024-12-16,4248,70,3,17,1,4100.94,40.0,2460.56,2949.07,-488.51
11679,2025-05-17,3576,342,15,0,1,4022.67,0.0,4022.67,2565.29,1457.38
50464,2024-03-17,2584,52,3,0,1,794.13,0.0,794.13,615.07,179.06
10252,2024-05-06,381,101,10,0,1,674.03,0.0,674.03,397.09,276.94
25819,2025-10-18,2332,180,10,9,2,5040.82,10.0,9073.48,7243.86,1829.62
36383,2024-12-11,2557,452,14,5,1,2220.92,30.0,1554.64,1318.52,236.12
29370,2025-05-02,2232,240,13,0,1,192.7,0.0,192.7,125.82,66.88
2109,2025-01-06,3426,6,12,0,3,4037.32,0.0,12111.96,9701.25,2410.71
47178,2025-05-30,2957,342,9,27,1,3723.99,15.0,3165.39,2565.29,600.1
12502,2024-09-06,692,208,13,0,1,1776.41,0.0,1776.41,1132.38,644.03
10779,2024-04-13,3887,9,4,0,1,1401.78,0.0,1401.78,1072.99,328.79
28467,2025-01-10,4322,435,2,0,1,284.07,0.0,284.07,188.77,95.3
7774,2024-10-19,1914,419,6,26,3,111.77,25.0,251.48,192.51,58.97
50899,2025-03-23,4248,9,8,22,1,1268.41,25.0,951.31,1072.99,-121.68
3645,2024-02-21,4219,14,7,34,1,2923.26,20.0,2338.61,1648.58,690.03
30172,2025-04-18,4800,69,10,0,1,189.69,0.0,189.69,123.36,66.33
45657,2025-05-22,3387,477,12,0,1,4675.88,0.0,4675.88,3552.43,1123.45
38092,2025-02-23,4322,121,5,0,3,3449.17,0.0,10347.51,6326.91,4020.6
11352,2024-03-13,4642,198,2,0,1,4244.16,0.0,4244.16,3315.94,928.22
36952,2025-11-02,3456,261,11,0,2,524.72,0.0,1049.44,766.72,282.72
55451,2024-08-07,357,451,13,0,1,5359.24,0.0,5359.24,4139.27,1219.97
58699,2024-04-02,447,342,13,2,1,3503.6,20.0,2802.88,2565.29,237.59
59063,2024-12-29,4284,419,12,0,1,100.46,0.0,100.46,64.17,36.29
52759,2024-10-21,1316,435,9,3,1,326.21,20.0,260.97,188.77,72.2
637,2024-11-12,4363,208,14,23,1,1748.39,20.0,1398.71,1132.38,266.33
8984,2024-06-24,1507,342,6,0,1,3607.83,0.0,3607.83,2565.29,1042.54
16631,2024-10-15,3518,126,8,3,2,5176.06,20.0,8281.7,8105.18,176.52
22667,2025-08-26,3472,67,2,0,1,1475.8,0.0,1475.8,1077.51,398.29
4513,2025-08-03,4503,429,9,15,3,2022.31,40.0,3640.16,3195.72,444.44
1194,2024-04-30,3810,9,6,0,2,1470.02,0.0,2940.04,2145.98,794.06
32814,2025-01-26,2077,440,1,0,1,306.42,0.0,306.42,213.38,93.04
40114,2025-03-04,1935,364,1,0,1,3097.32,0.0,3097.32,2225.36,871.96
17361,2024-11-28,2269,489,3,4,1,5036.14,15.0,4280.72,3035.52,1245.2
32306,2024-02-22,447,208,6,34,1,1827.48,20.0,1461.98,1132.38,329.6
52069,2025-03-23,1673,79,12,7,2,355.91,25.0,533.86,472.2,61.66
13867,2024-03-20,3165,426,5,1,1,358.76,10.0,322.88,242.97,79.91
6787,2024-01-31,3118,180,13,0,184,4583.01,0.0,843273.84,666435.12,176838.72
2964,2024-03-02,2894,349,14,0,1,874.8,0.0,874.8,565.9,308.9
21948,2025-10-07,1004,208,11,0,1,1760.11,0.0,1760.11,1132.38,627.73
9777,2024-12-02,1200,449,11,5,1,358.38,30.0,250.87,206.18,44.69
55401,2024-09-13,724,423,12,0,1,1582.99,0.0,1582.99,999.61,583.38
22077,2025-11-20,2061,426,4,0,2,335.97,0.0,671.94,485.94,186.0
4516,2025-12-10,3821,372,15,11,2,517.61,35.0,672.89,798.32,-125.43
9582,2024-04-16,2282,479,5,0,1,321.59,0.0,321.59,178.01,143.58
14268,2024-12-26,3054,426,12,0,1,317.79,0.0,317.79,242.97,74.82
3217,2025-02-17,1007,253,15,0,1,143.37,0.0,143.37,91.34,52.03
34744,2025-04-15,2180,438,6,0,1,3549.83,0.0,3549.83,2118.52,1431.31
37298,2024-09-26,4469,393,1,0,1,507.08,0.0,507.08,281.18,225.9
2461,2024-11-30,1970,90,1,0,1,77.16,0.0,77.16,45.99,31.17
32747,2024-08-17,3643,479,8,0,1,304.84,0.0,304.84,178.01,126.83
45372,2025-04-15,1320,136,14,0,1,204.87,0.0,204.87,139.48,65.39
18067,2025-03-17,1531,460,9,7,1,363.24,25.0,272.43,223.65,48.78
44675,2025-11-20,4092,215,1,0,1,641.36,0.0,641.36,452.47,188.89
39658,2024-03-03,3736,342,7,0,1,3503.96,0.0,3503.96,2565.29,938.67
33258,2024-11-27,3159,417,13,4,1,791.22,15.0,672.54,522.75,149.79
33440,2025-08-29,447,449,2,0,3,368.26,0.0,1104.78,618.54,486.24
48988,2024-09-15,3388,38,9,13,1,2882.13,10.0,2593.92,1590.2,1003.72
50598,2025-12-30,761,342,14,0,1,4022.83,0.0,4022.83,2565.29,1457.54
26624,2025-12-28,982,194,15,0,1,458.76,0.0,458.76,276.51,182.25
30789,2024-03-20,3756,101,8,1,1,766.49,10.0,689.84,397.09,292.75
53374,2024-12-06,4525,90,6,5,2,72.19,30.0,101.07,91.98,9.09
47681,2024-06-16,4037,40,12,0,1,806.63,0.0,806.63,539.77,266.86
4152,2025-11-24,2213,435,4,10,3,304.87,0.0,914.61,566.31,348.3
433,2025-10-08,1853,232,5,38,1,680.52,20.0,544.42,469.15,75.27
5168,2025-05-16,447,395,1,0,1,1887.59,0.0,1887.59,1202.72,684.87
23985,2024-03-16,548,280,1,0,1,78.95,0.0,78.95,46.53,32.42
59219,2024-12-01,2557,417,6,5,1,726.03,30.0,508.22,522.75,-14.53
34601,2025-02-26,3499,342,4,40,1,3971.5,20.0,3177.2,2565.29,611.91
26017,2025-01-12,4503,153,10,0,2,1345.12,0.0,2690.24,1866.16,824.08
56375,2025-09-29,451,261,4,28,1,508.73,10.0,457.86,383.36,74.5
56009,2025-06-02,3472,99,12,27,1,72.73,15.0,61.82,43.07,18.75
12698,2024-10-24,3103,77,3,26,1,81.76,0.0,81.76,66.75,15.01
43033,2024-09-13,3086,435,9,0,1,289.66,0.0,289.66,188.77,100.89
38,2024-09-15,3830,437,4,13,2,3357.7,10.0,6043.86,4735.98,1307.88
32545,2025-10-19,210,460,12,9,2,366.88,10.0,660.38,447.3,213.08
47343,2024-04-28,4556,182,13,0,1,1371.37,0.0,1371.37,1157.38,213.99
33025,2024-12-28,2164,342,13,0,1,3998.69,0.0,3998.69,2565.29,1433.4
32141,2024-03-24,4031,208,3,1,1,1803.09,10.0,1622.78,1132.38,490.4
20373,2024-04-02,2161,342,8,2,1,3943.35,20.0,3154.68,2565.29,589.39
57326,2025-03-26,4701,61,14,22,1,896.16,0.0,896.16,558.3,337.86
49540,2025-12-28,578,233,5,0,1,788.21,0.0,788.21,512.58,275.63
37362,2025-12-08,1221,171,6,11,1,709.63,35.0,461.26,494.44,-33.18
714,2024-09-22,1878,342,14,13,1,4048.47,10.0,3643.62,2565.29,1078.33
560,2025-01-21,4820,185,15,0,1,3607.65,0.0,3607.65,2588.4,1019.25
46023,2025-12-28,1770,112,4,0,1,251.56,0.0,251.56,155.25,96.31
58602,2024-12-11,1067,253,2,5,1,146.86,30.0,102.8,91.34,11.46
37090,2024-07-24,1335,349,3,6,1,878.09,35.0,570.76,565.9,4.86
35104,2024-03-14,505,399,7,0,2,214.37,0.0,428.74,307.82,120.92
13092,2024-01-13,3472,201,14,0,2,1982.16,0.0,3964.32,2828.9,1135.42
37306,2024-05-16,2180,90,4,0,2,71.87,0.0,143.74,91.98,51.76
12613,2024-12-06,2554,6,14,5,1,4127.43,30.0,2889.2,3233.75,-344.55
57780,2025-12-28,1890,147,1,0,1,287.55,0.0,287.55,169.94,117.61
46030,2025-02-25,3192,147,11,40,1,262.27,20.0,209.82,169.94,39.88
6132,2024-11-27,4656,449,4,4,1,319.19,15.0,271.31,206.18,65.13
25458,2025-04-03,4478,26,13,8,2,1413.89,40.0,1696.67,1530.12,166.55
39771,2024-11-28,1598,138,11,4,2,2047.27,15.0,3480.36,3041.92,438.44
13093,2025-02-05,1743,14,10,0,1,3031.19,0.0,3031.19,1648.58,1382.61
57061,2025-12-04,2513,6,13,30,2,4262.38,0.0,8524.76,6467.5,2057.26
32543,2024-07-22,4503,261,4,6,1,502.17,35.0,326.41,383.36,-56.95
26326,2024-07-29,4453,136,14,6,1,214.3,35.0,139.3,139.48,-0.18
20685,2024-04-15,3587,222,13,0,1,3715.05,0.0,3715.05,2133.08,1581.97
43206,2024-12-19,1618,346,9,5,2,4127.63,30.0,5778.68,5951.72,-173.04
53519,2024-10-07,527,67,13,0,1,1522.11,0.0,1522.11,1077.51,444.6
18891,2024-04-11,472,426,5,0,1,343.51,0.0,343.51,242.97,100.54
24715,2025-05-16,4171,342,8,0,1,3532.1,0.0,3532.1,2565.29,966.81
40201,2024-02-28,4248,302,15,0,1,2444.7,0.0,2444.7,1367.52,1077.18
28813,2024-11-26,2909,497,4,4,3,1669.06,15.0,4256.1,4198.53,57.57
18965,2024-12-18,427,435,14,17,1,328.01,40.0,196.81,188.77,8.04
24816,2025-07-07,2035,452,14,0,1,2257.68,0.0,2257.68,1318.52,939.16
13018,2025-11-06,609,115,11,0,1,5450.92,0.0,5450.92,4318.36,1132.56
13880,2024-12-22,801,208,15,5,1,1749.44,30.0,1224.61,1132.38,92.23
3748,2024-12-20,1714,208,12,5,2,1940.0,30.0,2716.0,2264.76,451.24
11601,2025-12-23,3698,342,7,11,2,4048.39,35.0,5262.91,5130.58,132.33
1598,2024-08-06,4322,426,10,0,1,361.77,0.0,361.77,242.97,118.8
53952,2024-01-26,447,459,3,33,1,919.4,10.0,827.46,638.12,189.34
20875,2025-09-06,2557,230,6,0,1,275.66,0.0,275.66,195.54,80.12
30678,2024-09-07,4739,426,7,0,2,331.39,0.0,662.78,485.94,176.84
42862,2024-03-11,2930,194,8,0,1,419.96,0.0,419.96,276.51,143.45
47410,2025-12-29,4227,429,6,0,1,2013.26,0.0,2013.26,1065.24,948.02
48873,2024-08-31,3713,426,15,0,1,345.8,0.0,345.8,242.97,102.83
14081,2025-12-22,447,460,12,11,1,382.43,35.0,248.58,223.65,24.93
24313,2024-05-22,4478,173,11,0,1,37.1,0.0,37.1,20.68,16.42
9373,2025-03-09,1434,417,13,0,1,759.43,0.0,759.43,522.75,236.68
22392,2025-12-26,1602,261,3,0,1,486.99,0.0,486.99,383.36,103.63
4303,2025-10-29,1556,77,9,0,1,81.83,0.0,81.83,66.75,15.08
35775,2025-08-14,3770,261,15,0,2,511.96,0.0,1023.92,766.72,257.2
22695,2025-03-30,3667,491,8,22,3,1125.77,25.0,2532.98,2071.32,461.66
54986,2025-12-08,4322,406,15,11,1,2517.58,35.0,1636.43,1563.05,73.38
13286,2024-04-20,3172,386,3,0,1,3565.07,0.0,3565.07,2813.1,751.97
59554,2024-12-24,4016,46,9,5,1,601.92,30.0,421.34,366.2,55.14
28440,2025-10-03,2302,208,13,0,1,1936.0,0.0,1936.0,1132.38,803.62
7524,2025-03-14,3850,429,6,0,1,1975.86,0.0,1975.86,1065.24,910.62
38599,2024-08-25,2369,342,15,0,1,3924.35,0.0,3924.35,2565.29,1359.06
59435,2024-08-30,2557,10,12,0,2,1140.75,0.0,2281.5,1419.98,861.52
51232,2024-10-16,1084,222,5,3,1,3578.81,20.0,2863.05,2133.08,729.97
1560,2024-03-24,2050,107,2,1,1,2382.35,10.0,2144.11,1373.08,771.03
13314,2024-08-11,447,208,13,0,1,1756.96,0.0,1756.96,1132.38,624.58
13529,2024-09-30,4469,435,13,0,1,309.21,0.0,309.21,188.77,120.44
25018,2025-10-15,1645,90,15,9,2,78.22,10.0,140.8,91.98,48.82
19318,2025-07-16,3198,220,8,29,1,4118.64,25.0,3088.98,2373.09,715.89
48003,2024-12-09,3259,451,12,5,1,5169.07,30.0,3618.35,4139.27,-520.92
7929,2024-03-27,1224,435,13,0,3,320.14,0.0,960.42,566.31,394.11
2108,2025-01-06,3426,426,12,0,3,337.65,0.0,1012.95,728.91,284.04
30364,2025-11-27,4322,208,5,39,1,1933.32,25.0,1449.99,1132.38,317.61
31263,2024-01-01,1259,342,13,18,3,3627.25,35.0,7073.14,7695.87,-622.73
51341,2024-03-25,213,67,5,0,1,1450.38,0.0,1450.38,1077.51,372.87
38217,2025-05-09,137,342,7,0,2,3716.21,0.0,7432.42,5130.58,2301.84
19466,2024-03-26,1927,35,8,0,1,668.72,0.0,668.72,463.45,205.27
57783,2024-12-04,1861,342,4,5,1,3539.2,30.0,2477.44,2565.29,-87.85
44647,2024-12-24,2773,394,14,5,1,1224.23,30.0,856.96,836.89,20.07
30625,2025-12-22,2728,417,15,11,2,754.09,35.0,980.32,1045.5,-65.18
10448,2025-03-29,1946,342,6,22,1,3660.23,0.0,3660.23,2565.29,1094.94
12562,2024-10-09,3939,153,13,0,2,1522.98,0.0,3045.96,1866.16,1179.8
15864,2024-06-25,3638,46,9,0,1,588.87,0.0,588.87,366.2,222.67
42030,2025-05-26,3800,132,15,25,1,201.34,40.0,120.8,166.71,-45.91
13937,2025-08-31,4219,342,8,0,1,3506.27,0.0,3506.27,2565.29,940.98
7940,2025-04-29,531,185,8,0,1,3794.43,0.0,3794.43,2588.4,1206.03
16106,2024-05-19,241,208,9,0,1,1778.45,0.0,1778.45,1132.38,646.07
47177,2025-11-27,841,426,8,10,1,363.57,10.0,327.21,242.97,84.24
53783,2025-12-29,1769,485,2,0,1,90.7,0.0,90.7,65.21,25.49
40796,2025-01-17,3869,342,9,0,1,3589.79,0.0,3589.79,2565.29,1024.5
19798,2024-05-28,3443,285,9,0,3,450.15,0.0,1350.45,818.4,532.05
48871,2024-12-18,4180,9,10,5,1,1417.67,30.0,992.37,1072.99,-80.62
52248,2024-12-13,3009,238,15,5,1,3670.18,30.0,2569.13,2300.78,268.35
41997,2024-10-28,3145,452,5,0,1,2291.17,0.0,2291.17,1318.52,972.65
