id_cliente,recencia,frecuencia,monto,ticket_promedio,categoria_preferida,segmento,nombre_segmento
3879,161.0,2,7358.0,3679.0,Celulares,3,Nuevos / Prometedores
3880,38.0,4,5030.52,1257.63,Celulares,3,Nuevos / Prometedores
3881,283.0,37,86469.81,2337.02,Celulares,2,Campeones
3882,49.0,13,23078.61,1775.28,Sin Categoria,1,En riesgo (alto valor)
3883,8.0,13,31166.51,2397.42,Celulares,1,En riesgo (alto valor)
3884,,0,0.0,0.0,,-1,Sin Actividad
3885,196.0,8,11517.27,1439.66,Celulares,1,En riesgo (alto valor)
3886,8.0,20,28539.36,1426.97,Celulares,1,En riesgo (alto valor)
3887,245.0,9,16370.74,1818.97,Computadoras,1,En riesgo (alto valor)
3888,575.0,1,5236.37,5236.37,Laptops,0,Dormidos / Perdidos
3889,20.0,6,795441.06,132573.51,Celulares,2,Campeones
3890,3.0,36,65102.59,1808.41,Celulares,2,Campeones
3891,,0,0.0,0.0,,-1,Sin Actividad
3892,,0,0.0,0.0,,-1,Sin Actividad
3893,11.0,9,15340.42,1704.49,Laptops,1,En riesgo (alto valor)
3894,277.0,13,37422.14,2878.63,Celulares,1,En riesgo (alto valor)
3895,10.0,70,150902.17,2155.75,Celulares,2,Campeones
3896,31.0,4,10038.87,2509.72,Computadoras,3,Nuevos / Prometedores
3897,141.0,1,264.29,264.29,Hogar Inteligente,3,Nuevos / Prometedores
3898,284.0,10,10138.06,1013.81,Celulares,1,En riesgo (alto valor)
3899,39.0,4,3707.89,926.97,Celulares,3,Nuevos / Prometedores
3900,458.0,1,727.01,727.01,Redes,0,Dormidos / Perdidos
3901,,0,0.0,0.0,,-1,Sin Actividad
3902,226.0,6,11195.63,1865.94,Celulares,1,En riesgo (alto valor)
3903,368.0,6,17280.61,2880.1,Tablets,0,Dormidos / Perdidos
3904,583.0,1,2804.15,2804.15,Sin Categoria,0,Dormidos / Perdidos
3905,37.0,6,21567.260000000002,3594.54,Celulares,1,En riesgo (alto valor)
3906,2.0,30,84492.0,2816.4,Computadoras,2,Campeones
3907,62.0,4,5730.4400000000005,1432.61,Sin Categoria,3,Nuevos / Prometedores
3908,111.0,2,2086.35,1043.18,Sin Categoria,3,Nuevos / Prometedores
3909,19.0,33,59172.27,1793.1,Celulares,2,Campeones
3910,6.0,12,20431.96,1702.66,Sin Categoria,1,En riesgo (alto valor)
3911,251.0,5,6949.3,1389.86,Monitores,3,Nuevos / Prometedores
3912,65.0,4,15048.349999999999,3762.09,Computadoras,1,En riesgo (alto valor)
3913,396.0,2,4921.12,2460.56,Celulares,0,Dormidos / Perdidos
3914,101.0,12,30690.79,2557.57,Computadoras,1,En riesgo (alto valor)
3915,,0,0.0,0.0,,-1,Sin Actividad
3916,7.0,4,17058.730000000003,4264.68,Computadoras,1,En riesgo (alto valor)
3917,,0,0.0,0.0,,-1,Sin Actividad
3918,69.0,13,18156.09,1396.62,Celulares,1,En riesgo (alto valor)
3919,251.0,6,7852.92,1308.82,Sin Categoria,3,Nuevos / Prometedores
3920,35.0,4,8971.779999999999,2242.94,Sin Categoria,3,Nuevos / Prometedores
3921,,0,0.0,0.0,,-1,Sin Actividad
3922,,0,0.0,0.0,,-1,Sin Actividad
3923,99.0,5,3989.96,797.99,Celulares,3,Nuevos / Prometedores
3924,9.0,6,15317.359999999999,2552.89,Tablets,1,En riesgo (alto valor)
3925,368.0,3,3199.3199999999997,1066.44,Computadoras,0,Dormidos / Perdidos
3926,443.0,5,10938.11,2187.62,Computadoras,0,Dormidos / Perdidos
3927,,0,0.0,0.0,,-1,Sin Actividad
3928,17.0,5,6717.35,1343.47,Celulares,3,Nuevos / Prometedores
3929,245.0,2,8431.38,4215.69,Computadoras,3,Nuevos / Prometedores
3930,,0,0.0,0.0,,-1,Sin Actividad
3931,1.0,10,21209.28,2120.93,Celulares,1,En riesgo (alto valor)
3932,2.0,18,30260.62,1681.15,Tablets,1,En riesgo (alto valor)
3933,34.0,8,9580.69,1197.59,Celulares,1,En riesgo (alto valor)
3934,2.0,14,13176.29,941.16,Celulares,1,En riesgo (alto valor)
3935,2.0,155,948773.39,6121.12,Celulares,2,Campeones
3936,,0,0.0,0.0,,-1,Sin Actividad
3937,8.0,50,107834.62,2156.69,Celulares,2,Campeones
3938,74.0,3,2905.84,968.61,Gaming,3,Nuevos / Prometedores
3939,266.0,12,13096.72,1091.39,Audio,1,En riesgo (alto valor)
3940,116.0,8,20206.5,2525.81,Celulares,1,En riesgo (alto valor)
3941,141.0,6,13303.01,2217.17,Laptops,1,En riesgo (alto valor)
3942,38.0,13,44210.81,3400.83,Celulares,1,En riesgo (alto valor)
3943,398.0,2,10306.01,5153.0,Celulares,0,Dormidos / Perdidos
3944,6.0,40,100001.95,2500.05,Laptops,2,Campeones
3945,,0,0.0,0.0,,-1,Sin Actividad
3946,20.0,2,2570.4,1285.2,Celulares,3,Nuevos / Prometedores
3947,,0,0.0,0.0,,-1,Sin Actividad
3948,,0,0.0,0.0,,-1,Sin Actividad
3949,,0,0.0,0.0,,-1,Sin Actividad
3950,138.0,2,2907.91,1453.96,Celulares,3,Nuevos / Prometedores
3951,33.0,5,11995.82,2399.16,Celulares,1,En riesgo (alto valor)
3952,455.0,8,10810.41,1351.3,Celulares,0,Dormidos / Perdidos
3953,258.0,2,7964.32,3982.16,Celulares,3,Nuevos / Prometedores
3954,267.0,5,14458.89,2891.78,Celulares,1,En riesgo (alto valor)
3955,3.0,49,77754.94,1586.84,Celulares,2,Campeones
3956,,0,0.0,0.0,,-1,Sin Actividad
3957,468.0,2,2109.85,1054.92,Sin Categoria,0,Dormidos / Perdidos
3958,,0,0.0,0.0,,-1,Sin Actividad
3959,382.0,4,5511.21,1377.8,Celulares,0,Dormidos / Perdidos
3960,68.0,3,2908.5099999999998,969.5,Tablets,3,Nuevos / Prometedores
3961,628.0,1,113.49,113.49,Perifericos,0,Dormidos / Perdidos
3962,62.0,2,3548.4,1774.2,Computadoras,3,Nuevos / Prometedores
3963,,0,0.0,0.0,,-1,Sin Actividad
3964,2.0,28,42210.25,1507.51,Sin Categoria,2,Campeones
3965,273.0,9,27354.23,3039.36,Celulares,1,En riesgo (alto valor)
3966,,0,0.0,0.0,,-1,Sin Actividad
3967,,0,0.0,0.0,,-1,Sin Actividad
3968,,0,0.0,0.0,,-1,Sin Actividad
3969,76.0,6,16251.74,2708.62,Celulares,1,En riesgo (alto valor)
3970,,0,0.0,0.0,,-1,Sin Actividad
3971,445.0,2,2387.94,1193.97,Gaming,0,Dormidos / Perdidos
3972,,0,0.0,0.0,,-1,Sin Actividad
3973,114.0,2,4648.29,2324.14,Celulares,3,Nuevos / Prometedores
3974,,0,0.0,0.0,,-1,Sin Actividad
3975,102.0,7,18781.25,2683.04,Celulares,1,En riesgo (alto valor)
3976,,0,0.0,0.0,,-1,Sin Actividad
3977,72.0,2,3867.3599999999997,1933.68,Celulares,3,Nuevos / Prometedores
3978,20.0,5,4171.459999999999,834.29,Componentes,3,Nuevos / Prometedores
3979,106.0,3,3698.94,1232.98,Audio,3,Nuevos / Prometedores
3980,340.0,5,12634.720000000001,2526.94,Celulares,0,Dormidos / Perdidos
3981,324.0,5,10956.130000000001,2191.23,Celulares,0,Dormidos / Perdidos
3982,63.0,12,19545.059999999998,1628.76,Laptops,1,En riesgo (alto valor)
3983,24.0,25,55995.19,2239.81,Celulares,2,Campeones
3984,593.0,2,5215.52,2607.76,Sin Categoria,0,Dormidos / Perdidos
3985,,0,0.0,0.0,,-1,Sin Actividad
3986,1.0,11,25125.920000000002,2284.17,Celulares,1,En riesgo (alto valor)
3987,,0,0.0,0.0,,-1,Sin Actividad
3988,8.0,13,22467.95,1728.3,Celulares,1,En riesgo (alto valor)
3989,,0,0.0,0.0,,-1,Sin Actividad
3990,227.0,7,16454.62,2350.66,Computadoras,1,En riesgo (alto valor)
3991,13.0,33,62782.57,1902.5,Celulares,2,Campeones
3992,384.0,1,3054.44,3054.44,Sin Categoria,0,Dormidos / Perdidos
3993,316.0,25,60103.88,2404.16,Celulares,1,En riesgo (alto valor)
3994,470.0,7,13152.52,1878.93,Celulares,0,Dormidos / Perdidos
3995,183.0,7,5940.32,848.62,Celulares,3,Nuevos / Prometedores
3996,41.0,4,4166.08,1041.52,Tablets,3,Nuevos / Prometedores
3997,26.0,7,16633.13,2376.16,Celulares,1,En riesgo (alto valor)
3998,613.0,6,13211.019999999999,2201.84,Celulares,0,Dormidos / Perdidos
3999,383.0,9,24538.760000000002,2726.53,Celulares,1,En riesgo (alto valor)
4000,541.0,1,3984.92,3984.92,Celulares,0,Dormidos / Perdidos
4001,,0,0.0,0.0,,-1,Sin Actividad
4002,369.0,4,7707.18,1926.8,Celulares,0,Dormidos / Perdidos
4003,,0,0.0,0.0,,-1,Sin Actividad
4004,1.0,101,223460.52,2212.48,Celulares,2,Campeones
4005,,0,0.0,0.0,,-1,Sin Actividad
4006,29.0,18,27221.829999999998,1512.32,Celulares,1,En riesgo (alto valor)
4007,12.0,10,11463.390000000001,1146.34,Computadoras,1,En riesgo (alto valor)
4008,730.0,2,3361.85,1680.92,Computadoras,0,Dormidos / Perdidos
4009,,0,0.0,0.0,,-1,Sin Actividad
4010,104.0,4,67959.44,16989.86,Celulares,1,En riesgo (alto valor)
4011,8.0,84,153947.31,1832.71,Celulares,2,Campeones
4012,26.0,13,26262.28,2020.18,Computadoras,1,En riesgo (alto valor)
4013,4.0,35,69554.3,1987.27,Celulares,2,Campeones
4014,287.0,11,14438.7,1312.61,Computadoras,1,En riesgo (alto valor)
4015,172.0,5,11963.48,2392.7,Tablets,1,En riesgo (alto valor)
4016,104.0,7,25918.53,3702.65,Monitores,1,En riesgo (alto valor)
4017,9.0,4,11606.23,2901.56,Celulares,3,Nuevos / Prometedores
4018,37.0,7,15346.970000000001,2192.42,Laptops,1,En riesgo (alto valor)
4019,,0,0.0,0.0,,-1,Sin Actividad
4020,294.0,2,8753.279999999999,4376.64,Celulares,0,Dormidos / Perdidos
4021,,0,0.0,0.0,,-1,Sin Actividad
4022,190.0,1,6464.12,6464.12,Laptops,3,Nuevos / Prometedores
4023,,0,0.0,0.0,,-1,Sin Actividad
4024,9.0,24,42710.53,1779.61,Computadoras,2,Campeones
4025,258.0,1,78.73,78.73,Perifericos,0,Dormidos / Perdidos
4026,297.0,6,10869.43,1811.57,Celulares,1,En riesgo (alto valor)
4027,1.0,7,10719.970000000001,1531.42,Celulares,1,En riesgo (alto valor)
4028,371.0,9,18187.12,2020.79,Celulares,1,En riesgo (alto valor)
4029,345.0,2,1822.01,911.0,Sin Categoria,0,Dormidos / Perdidos
4030,5.0,35,70601.39,2017.18,Celulares,2,Campeones
4031,6.0,176,374833.18,2129.73,Celulares,2,Campeones
4032,15.0,37,204505.0,5527.16,Perifericos,2,Campeones
4033,,0,0.0,0.0,,-1,Sin Actividad
4034,266.0,4,7746.1,1936.52,Celulares,3,Nuevos / Prometedores
4035,260.0,29,48063.520000000004,1657.36,Celulares,2,Campeones
4036,27.0,31,67409.74,2174.51,Celulares,2,Campeones
4037,42.0,24,46648.31,1943.68,Celulares,2,Campeones
4038,48.0,8,11207.09,1400.89,Audio,1,En riesgo (alto valor)
4039,35.0,2,4072.59,2036.3,Celulares,3,Nuevos / Prometedores
4040,13.0,1,1466.61,1466.61,Celulares,3,Nuevos / Prometedores
4041,5.0,25,47120.12,1884.8,Celulares,2,Campeones
4042,482.0,1,1329.51,1329.51,Audio,0,Dormidos / Perdidos
4043,,0,0.0,0.0,,-1,Sin Actividad
4044,,0,0.0,0.0,,-1,Sin Actividad
4045,5.0,5,9220.3,1844.06,Sin Categoria,3,Nuevos / Prometedores
4046,117.0,4,14444.579999999998,3611.14,Laptops,3,Nuevos / Prometedores
4047,2.0,1,1427.03,1427.03,Tablets,3,Nuevos / Prometedores
4048,17.0,2,2665.3,1332.65,Celulares,3,Nuevos / Prometedores
4049,144.0,1,3858.86,3858.86,Celulares,3,Nuevos / Prometedores
4050,,0,0.0,0.0,,-1,Sin Actividad
4051,287.0,17,35112.37,2065.43,Celulares,1,En riesgo (alto valor)
4052,247.0,6,17479.579999999998,2913.26,Celulares,1,En riesgo (alto valor)
4053,259.0,10,163806.59,16380.66,Computadoras,1,En riesgo (alto valor)
4054,165.0,9,16658.18,1850.91,Celulares,1,En riesgo (alto valor)
4055,14.0,5,5789.35,1157.87,Sin Categoria,3,Nuevos / Prometedores
4056,8.0,7,5485.38,783.63,Celulares,3,Nuevos / Prometedores
4057,291.0,43,81712.6,1900.29,Celulares,2,Campeones
4058,246.0,4,4424.32,1106.08,Celulares,3,Nuevos / Prometedores
4059,272.0,3,10380.02,3460.01,Sin Categoria,3,Nuevos / Prometedores
4060,41.0,15,25930.84,1728.72,Celulares,1,En riesgo (alto valor)
4061,6.0,26,56079.63,2156.91,Celulares,2,Campeones
4062,63.0,2,3936.82,1968.41,Celulares,3,Nuevos / Prometedores
4063,10.0,3,3099.9400000000005,1033.31,Celulares,3,Nuevos / Prometedores
4064,15.0,48,82802.79,1725.06,Celulares,2,Campeones
4065,1.0,35,53091.62,1516.9,Celulares,2,Campeones
4066,346.0,7,13447.539999999999,1921.08,Celulares,0,Dormidos / Perdidos
4067,11.0,4,3391.2799999999997,847.82,Sin Categoria,3,Nuevos / Prometedores
4068,,0,0.0,0.0,,-1,Sin Actividad
4069,,0,0.0,0.0,,-1,Sin Actividad
4070,10.0,43,87073.83,2024.97,Celulares,2,Campeones
4071,156.0,1,472.77,472.77,Accesorios,3,Nuevos / Prometedores
4072,287.0,5,13244.55,2648.91,Laptops,1,En riesgo (alto valor)
4073,7.0,24,140805.58000000002,5866.9,Accesorios,2,Campeones
4074,256.0,3,6373.69,2124.56,Celulares,3,Nuevos / Prometedores
4075,105.0,12,29544.120000000003,2462.01,Celulares,1,En riesgo (alto valor)
4076,193.0,1,4183.5,4183.5,Computadoras,3,Nuevos / Prometedores
4077,36.0,11,15206.560000000001,1382.41,Laptops,1,En riesgo (alto valor)
4078,263.0,64,116953.25,1827.39,Celulares,2,Campeones
4079,330.0,1,322.69,322.69,Accesorios,0,Dormidos / Perdidos
4080,24.0,19,23093.73,1215.46,Celulares,1,En riesgo (alto valor)
4081,5.0,138,958227.9099999999,6943.68,Audio,2,Campeones
4082,1.0,123,760695.4,6184.52,Computadoras,2,Campeones
4083,154.0,3,5990.3,1996.77,Celulares,3,Nuevos / Prometedores
4084,,0,0.0,0.0,,-1,Sin Actividad
4085,,0,0.0,0.0,,-1,Sin Actividad
4086,,0,0.0,0.0,,-1,Sin Actividad
4087,347.0,2,2549.62,1274.81,Tablets,0,Dormidos / Perdidos
4088,410.0,4,14482.060000000001,3620.52,Laptops,0,Dormidos / Perdidos
4089,256.0,3,8146.92,2715.64,Celulares,3,Nuevos / Prometedores
4090,283.0,5,11099.9,2219.98,Celulares,1,En riesgo (alto valor)
4091,12.0,17,28595.77,1682.1,Sin Categoria,1,En riesgo (alto valor)
4092,41.0,22,38719.47,1759.98,Laptops,1,En riesgo (alto valor)
4093,436.0,2,3232.08,1616.04,Celulares,0,Dormidos / Perdidos
4094,141.0,7,10825.27,1546.47,Celulares,1,En riesgo (alto valor)
4095,258.0,8,17517.04,2189.63,Celulares,1,En riesgo (alto valor)
4096,,0,0.0,0.0,,-1,Sin Actividad
4097,,0,0.0,0.0,,-1,Sin Actividad
4098,6.0,28,53893.91,1924.78,Celulares,2,Campeones
4099,,0,0.0,0.0,,-1,Sin Actividad
4100,266.0,14,26404.93,1886.07,Celulares,1,En riesgo (alto valor)
4101,115.0,32,96404.3,3012.63,Computadoras,2,Campeones
4102,3.0,10,24709.21,2470.92,Celulares,1,En riesgo (alto valor)
4103,288.0,15,24478.59,1631.91,Sin Categoria,1,En riesgo (alto valor)
4104,220.0,1,2070.4,2070.4,Computadoras,3,Nuevos / Prometedores
4105,5.0,14,20079.75,1434.27,Tablets,1,En riesgo (alto valor)
4106,63.0,14,23987.31,1713.38,Celulares,1,En riesgo (alto valor)
4107,611.0,2,8199.19,4099.6,Celulares,0,Dormidos / Perdidos
4108,29.0,4,10878.2,2719.55,Celulares,3,Nuevos / Prometedores
4109,4.0,7,9409.65,1344.24,Computadoras,1,En riesgo (alto valor)
4110,30.0,1,210.34,210.34,Accesorios,3,Nuevos / Prometedores
4111,2.0,101,538827.84,5334.93,Hogar Inteligente,2,Campeones
4112,64.0,3,1967.65,655.88,Celulares,3,Nuevos / Prometedores
4113,11.0,8,10077.65,1259.71,Computadoras,1,En riesgo (alto valor)
4114,299.0,4,8652.75,2163.19,Computadoras,0,Dormidos / Perdidos
4115,262.0,6,12703.1,2117.18,Celulares,1,En riesgo (alto valor)
4116,19.0,17,33531.6,1972.45,Celulares,1,En riesgo (alto valor)
4117,61.0,6,28320.87,4720.14,Celulares,1,En riesgo (alto valor)
4118,8.0,7,18227.93,2603.99,Computadoras,1,En riesgo (alto valor)
4119,31.0,7,28404.87,4057.84,Celulares,1,En riesgo (alto valor)
4120,401.0,1,310.76,310.76,Accesorios,0,Dormidos / Perdidos
4121,32.0,9,10992.67,1221.41,Tablets,1,En riesgo (alto valor)
4122,,0,0.0,0.0,,-1,Sin Actividad
4123,,0,0.0,0.0,,-1,Sin Actividad
4124,654.0,2,1243.56,621.78,Sin Categoria,0,Dormidos / Perdidos
4125,10.0,42,100522.98,2393.4,Celulares,2,Campeones
4126,2.0,75,147708.35,1969.44,Celulares,2,Campeones
4127,76.0,1,1656.92,1656.92,Hogar Inteligente,3,Nuevos / Prometedores
4128,394.0,8,14559.04,1819.88,Componentes,0,Dormidos / Perdidos
4129,,0,0.0,0.0,,-1,Sin Actividad
4130,279.0,10,26897.100000000002,2689.71,Celulares,1,En riesgo (alto valor)
4131,9.0,9,11008.1,1223.12,Celulares,1,En riesgo (alto valor)
4132,367.0,3,7808.32,2602.77,Sin Categoria,0,Dormidos / Perdidos
4133,389.0,6,12895.92,2149.32,Celulares,0,Dormidos / Perdidos
4134,1.0,12,25151.52,2095.96,Computadoras,1,En riesgo (alto valor)
4135,111.0,2,7447.990000000001,3724.0,Computadoras,3,Nuevos / Prometedores
4136,72.0,1,3413.14,3413.14,Celulares,3,Nuevos / Prometedores
4137,,0,0.0,0.0,,-1,Sin Actividad
4138,,0,0.0,0.0,,-1,Sin Actividad
4139,20.0,19,54730.32,2880.54,Celulares,1,En riesgo (alto valor)
4140,,0,0.0,0.0,,-1,Sin Actividad
4141,379.0,2,506.78000000000003,253.39,Perifericos,0,Dormidos / Perdidos
4142,6.0,36,59713.59,1658.71,Celulares,2,Campeones
4143,,0,0.0,0.0,,-1,Sin Actividad
4144,613.0,2,5794.58,2897.29,Laptops,0,Dormidos / Perdidos
4145,21.0,19,40374.57,2124.98,Celulares,1,En riesgo (alto valor)
4146,206.0,10,17171.13,1717.11,Celulares,1,En riesgo (alto valor)
4147,468.0,2,4345.32,2172.66,Sin Categoria,0,Dormidos / Perdidos
4148,41.0,15,29690.32,1979.35,Laptops,1,En riesgo (alto valor)
4149,399.0,2,4650.68,2325.34,Celulares,0,Dormidos / Perdidos
4150,,0,0.0,0.0,,-1,Sin Actividad
4151,13.0,12,11256.369999999999,938.03,Computadoras,1,En riesgo (alto valor)
4152,3.0,18,43666.79,2425.93,Celulares,1,En riesgo (alto valor)
4153,14.0,71,161606.99,2276.15,Celulares,2,Campeones
4154,259.0,44,67093.98,1524.86,Celulares,2,Campeones
4155,33.0,4,11594.03,2898.51,Celulares,3,Nuevos / Prometedores
4156,43.0,2,4349.55,2174.78,Gaming,3,Nuevos / Prometedores
4157,125.0,2,4390.28,2195.14,Celulares,3,Nuevos / Prometedores
4158,50.0,5,9895.61,1979.12,Celulares,3,Nuevos / Prometedores
4159,,0,0.0,0.0,,-1,Sin Actividad
4160,379.0,7,11574.26,1653.47,Celulares,0,Dormidos / Perdidos
4161,350.0,4,13403.619999999999,3350.9,Celulares,0,Dormidos / Perdidos
4162,616.0,5,15805.85,3161.17,Laptops,0,Dormidos / Perdidos
4163,8.0,18,70385.44,3910.3,Almacenamiento,2,Campeones
4164,189.0,5,9400.57,1880.11,Celulares,3,Nuevos / Prometedores
4165,36.0,6,16731.53,2788.59,Celulares,1,En riesgo (alto valor)
4166,,0,0.0,0.0,,-1,Sin Actividad
4167,9.0,7,14626.699999999999,2089.53,Celulares,1,En riesgo (alto valor)
4168,3.0,32,58175.76,1817.99,Celulares,2,Campeones
4169,,0,0.0,0.0,,-1,Sin Actividad
4170,276.0,2,1328.71,664.36,Audio,0,Dormidos / Perdidos
4171,4.0,142,298199.98,2100.0,Celulares,2,Campeones
4172,17.0,8,18795.78,2349.47,Celulares,1,En riesgo (alto valor)
4173,49.0,5,12088.279999999999,2417.66,Computadoras,1,En riesgo (alto valor)
4174,493.0,4,9532.82,2383.2,Computadoras,0,Dormidos / Perdidos
4175,139.0,1,306.41,306.41,Perifericos,3,Nuevos / Prometedores
4176,,0,0.0,0.0,,-1,Sin Actividad
4177,,0,0.0,0.0,,-1,Sin Actividad
4178,90.0,8,15338.720000000001,1917.34,Celulares,1,En riesgo (alto valor)
4179,441.0,1,4021.78,4021.78,Computadoras,0,Dormidos / Perdidos
4180,34.0,12,26901.989999999998,2241.83,Celulares,1,En riesgo (alto valor)
4181,22.0,66,185220.23,2806.37,Celulares,2,Campeones
4182,255.0,6,11826.17,1971.03,Componentes,1,En riesgo (alto valor)
4183,152.0,10,15489.78,1548.98,Celulares,1,En riesgo (alto valor)
4184,302.0,7,9709.19,1387.03,Sin Categoria,1,En riesgo (alto valor)
4185,33.0,4,10888.57,2722.14,Celulares,3,Nuevos / Prometedores
4186,1.0,64,201277.69,3144.96,Celulares,2,Campeones
4187,,0,0.0,0.0,,-1,Sin Actividad
4188,,0,0.0,0.0,,-1,Sin Actividad
4189,39.0,8,7180.48,897.56,Laptops,1,En riesgo (alto valor)
4190,35.0,3,3567.99,1189.33,Sin Categoria,3,Nuevos / Prometedores
4191,527.0,1,238.97,238.97,Redes,0,Dormidos / Perdidos
4192,,0,0.0,0.0,,-1,Sin Actividad
4193,264.0,13,26877.54,2067.5,Computadoras,1,En riesgo (alto valor)
4194,3.0,1,1895.59,1895.59,Celulares,3,Nuevos / Prometedores
4195,322.0,3,5826.120000000001,1942.04,Celulares,0,Dormidos / Perdidos
4196,252.0,4,5946.95,1486.74,Celulares,3,Nuevos / Prometedores
4197,35.0,3,14474.25,4824.75,Celulares,3,Nuevos / Prometedores
4198,373.0,4,2707.4300000000003,676.86,Celulares,0,Dormidos / Perdidos
4199,2.0,9,12808.58,1423.18,Computadoras,1,En riesgo (alto valor)
4200,9.0,16,34264.78,2141.55,Celulares,1,En riesgo (alto valor)
4201,377.0,1,3631.84,3631.84,Celulares,0,Dormidos / Perdidos
4202,511.0,3,2285.37,761.79,Celulares,0,Dormidos / Perdidos
4203,606.0,1,432.88,432.88,Perifericos,0,Dormidos / Perdidos
4204,524.0,1,263.78,263.78,Accesorios,0,Dormidos / Perdidos
4205,,0,0.0,0.0,,-1,Sin Actividad
4206,23.0,6,6267.37,1044.56,Sin Categoria,3,Nuevos / Prometedores
4207,,0,0.0,0.0,,-1,Sin Actividad
4208,2.0,11,20958.56,1905.32,Laptops,1,En riesgo (alto valor)
4209,626.0,1,753.44,753.44,Celulares,0,Dormidos / Perdidos
4210,396.0,5,14682.63,2936.53,Sin Categoria,0,Dormidos / Perdidos
4211,433.0,6,2614.9300000000003,435.82,Tablets,0,Dormidos / Perdidos
4212,,0,0.0,0.0,,-1,Sin Actividad
4213,94.0,11,16068.06,1460.73,Celulares,1,En riesgo (alto valor)
4214,66.0,8,18212.78,2276.6,Tablets,1,En riesgo (alto valor)
4215,509.0,8,26758.36,3344.8,Celulares,0,Dormidos / Perdidos
4216,,0,0.0,0.0,,-1,Sin Actividad
4217,,0,0.0,0.0,,-1,Sin Actividad
4218,376.0,9,16721.91,1857.99,Celulares,1,En riesgo (alto valor)
4219,10.0,131,277936.63,2121.65,Celulares,2,Campeones
4220,,0,0.0,0.0,,-1,Sin Actividad
4221,27.0,6,19923.21,3320.54,Celulares,1,En riesgo (alto valor)
4222,15.0,10,11468.119999999999,1146.81,Celulares,1,En riesgo (alto valor)
4223,115.0,2,1687.3400000000001,843.67,Accesorios,3,Nuevos / Prometedores
4224,171.0,3,3582.84,1194.28,Celulares,3,Nuevos / Prometedores
4225,275.0,18,46294.03,2571.89,Celulares,1,En riesgo (alto valor)
4226,170.0,6,17805.73,2967.62,Celulares,1,En riesgo (alto valor)
4227,1.0,202,444437.15,2200.18,Celulares,2,Campeones
4228,369.0,7,13105.36,1872.19,Celulares,0,Dormidos / Perdidos
4229,593.0,1,3828.66,3828.66,Componentes,0,Dormidos / Perdidos
4230,156.0,6,15010.09,2501.68,Celulares,1,En riesgo (alto valor)
4231,22.0,31,70428.81,2271.9,Celulares,2,Campeones
4232,306.0,12,12755.76,1062.98,Celulares,1,En riesgo (alto valor)
4233,241.0,6,11467.140000000001,1911.19,Tablets,1,En riesgo (alto valor)
4234,441.0,1,233.31,233.31,Accesorios,0,Dormidos / Perdidos
4235,,0,0.0,0.0,,-1,Sin Actividad
4236,337.0,2,766.03,383.02,Accesorios,0,Dormidos / Perdidos
4237,59.0,2,3441.54,1720.77,Celulares,3,Nuevos / Prometedores
4238,19.0,66,118440.15,1794.55,Celulares,2,Campeones
4239,291.0,4,6559.65,1639.91,Monitores,0,Dormidos / Perdidos
4240,62.0,22,68336.77,3106.22,Celulares,2,Campeones
4241,422.0,1,75.39,75.39,Accesorios,0,Dormidos / Perdidos
4242,21.0,3,2451.79,817.26,Almacenamiento,3,Nuevos / Prometedores
4243,21.0,31,50100.44,1616.14,Sin Categoria,2,Campeones
4244,267.0,11,31593.45,2872.13,Computadoras,1,En riesgo (alto valor)
4245,,0,0.0,0.0,,-1,Sin Actividad
4246,259.0,4,4323.4400000000005,1080.86,Perifericos,3,Nuevos / Prometedores
4247,397.0,2,5213.53,2606.76,Celulares,0,Dormidos / Perdidos
4248,283.0,114,259573.38,2276.96,Celulares,2,Campeones
4249,64.0,4,5116.19,1279.05,Celulares,3,Nuevos / Prometedores
4250,378.0,4,16636.61,4159.15,Celulares,0,Dormidos / Perdidos
4251,15.0,12,22827.93,1902.33,Computadoras,1,En riesgo (alto valor)
4252,270.0,1,2419.04,2419.04,Celulares,0,Dormidos / Perdidos
4253,503.0,3,3289.7700000000004,1096.59,Celulares,0,Dormidos / Perdidos
4254,,0,0.0,0.0,,-1,Sin Actividad
4255,5.0,59,108186.95,1833.68,Celulares,2,Campeones
4256,6.0,28,778170.21,27791.79,Celulares,2,Campeones
4257,474.0,1,922.5,922.5,Audio,0,Dormidos / Perdidos
4258,27.0,2,499.09,249.54,Redes,3,Nuevos / Prometedores
4259,4.0,7,13812.63,1973.23,Celulares,1,En riesgo (alto valor)
4260,72.0,12,28971.52,2414.29,Gaming,1,En riesgo (alto valor)
4261,33.0,6,6690.7,1115.12,Tablets,3,Nuevos / Prometedores
4262,,0,0.0,0.0,,-1,Sin Actividad
4263,24.0,3,2268.93,756.31,Celulares,3,Nuevos / Prometedores
4264,50.0,2,15257.5,7628.75,Celulares,3,Nuevos / Prometedores
4265,615.0,1,7885.42,7885.42,Celulares,0,Dormidos / Perdidos
4266,229.0,3,3541.59,1180.53,Celulares,3,Nuevos / Prometedores
4267,7.0,34,141570.41999999998,4163.84,Perifericos,2,Campeones
4268,8.0,1,7844.84,7844.84,Laptops,3,Nuevos / Prometedores
4269,5.0,13,30670.18,2359.24,Celulares,1,En riesgo (alto valor)
4270,,0,0.0,0.0,,-1,Sin Actividad
4271,341.0,1,3520.49,3520.49,Computadoras,0,Dormidos / Perdidos
4272,628.0,3,2745.9700000000003,915.32,Perifericos,0,Dormidos / Perdidos
